"","Frequency","Max..ug.g.","Component.Name","CAS..","sample","tissue","name","species"
"279",0,0,"Pyridaphenthion","119-12-0","T.BULL.5",NA,"BT","Bufo Terrestris"
"280",0,0,"Tebufenpyrad","119168-77-3","T.BULL.5",NA,"BT","Bufo Terrestris"
"281",0,0,"Diclobenil","1194-65-6","T.BULL.5",NA,"BT","Bufo Terrestris"
"282",0,0,"Thiacloprid","11988-49-9","T.BULL.5",NA,"BT","Bufo Terrestris"
"283",0,0,"Fenitrothion","122-14-5","T.BULL.5",NA,"BT","Bufo Terrestris"
"284",0,0,"Chlorfenapyr","122453-73-0","T.BULL.5",NA,"BT","Bufo Terrestris"
"285",0,0,"Clothianidin-D3","126776-24-8","T.BULL.5",NA,"BT","Bufo Terrestris"
"286",0,0,"Carfentrazone ethyl","128639-02-1","T.BULL.5",NA,"BT","Bufo Terrestris"
"287",0,0,"Thiamethoxam-D3","1294048-82-0","T.BULL.5",NA,"BT","Bufo Terrestris"
"288",0,0,"Terbufos","13071-79-9","T.BULL.5",NA,"BT","Bufo Terrestris"
"289",0,0,"Bromfenvinphos-methyl","13104-21-7","T.BULL.5",NA,"BT","Bufo Terrestris"
"290",0,0,"Captan","133-06-2","T.BULL.5",NA,"BT","Bufo Terrestris"
"291",0,0,"Folpet","133-07-3","T.BULL.5",NA,"BT","Bufo Terrestris"
"292",0,0,"Pyrazophos","13457-18-6","T.BULL.5",NA,"BT","Bufo Terrestris"
"293",0,0,"Acetamiprid-D3","1353869-35-8","T.BULL.5",NA,"BT","Bufo Terrestris"
"294",0,0,"Acetamiprid","135410-20-7","T.BULL.5",NA,"BT","Bufo Terrestris"
"295",0,0,"Quinalphos","13593-03-8","T.BULL.5",NA,"BT","Bufo Terrestris"
"296",0,0,"Fluquinconazole","136426-54-5","T.BULL.5",NA,"BT","Bufo Terrestris"
"297",0,0,"Imidacloprid","138261-41-3","T.BULL.5",NA,"BT","Bufo Terrestris"
"298",0,0,"Nitenpyram","150824-47-8","T.BULL.5",NA,"BT","Bufo Terrestris"
"299",0,0,"Thiamethoxam","153719-23-4","T.BULL.5",NA,"BT","Bufo Terrestris"
"300",0,0,"Trifluralin","1582-09-8","T.BULL.5",NA,"BT","Bufo Terrestris"
"301",0,0,"Dinotefuran","165252-70-0","T.BULL.5",NA,"BT","Bufo Terrestris"
"302",0,0,"Edifenphos","17109-49-8","T.BULL.5",NA,"BT","Bufo Terrestris"
"303",0,0,"Thiacloprid-D4","1793071-39-2","T.BULL.5",NA,"BT","Bufo Terrestris"
"304",0,0,"Iodofenfos","18181-70-9","T.BULL.5",NA,"BT","Bufo Terrestris"
"305",0,0,"Bromopropylate","18181-80-1","T.BULL.5",NA,"BT","Bufo Terrestris"
"306",0,0,"Pentachlorothioanisole","1825-19-0","T.BULL.5",NA,"BT","Bufo Terrestris"
"307",0,0,"Pentachloroanisole","1825-21-4","T.BULL.5",NA,"BT","Bufo Terrestris"
"308",0,0,"Nitrofen","1836-75-5","T.BULL.5",NA,"BT","Bufo Terrestris"
"309",0,0,"Chlorthal-dimethyl","1861-32-1","T.BULL.5",NA,"BT","Bufo Terrestris"
"310",0,0,"Benfluralin","1861-40-1","T.BULL.5",NA,"BT","Bufo Terrestris"
"311",0,0,"Propachlor","1918-16-7","T.BULL.5",NA,"BT","Bufo Terrestris"
"312",0,0,"Oxadiazon","19666-30-9","T.BULL.5",NA,"BT","Bufo Terrestris"
"313",0,0,"Pentachlorobenzonitrile","20925-85-3","T.BULL.5",NA,"BT","Bufo Terrestris"
"314",0,0,"EPN","2104-64-5","T.BULL.5",NA,"BT","Bufo Terrestris"
"315",0,0,"Bromophos-methyl","2104-96-3","T.BULL.5",NA,"BT","Bufo Terrestris"
"316",0,0,"Clothianidin","210880-92-5","T.BULL.5",NA,"BT","Bufo Terrestris"
"317",0,0,"4,4'-Methoxychlor olefin","2132-70-9","T.BULL.5",NA,"BT","Bufo Terrestris"
"318",0,0,"Leptophos","21609-90-5","T.BULL.5",NA,"BT","Bufo Terrestris"
"319",0,0,"Fenamiphos","22224-92-6","T.BULL.5",NA,"BT","Bufo Terrestris"
"320",0,0,"Tetrachlorvinphos","22248-79-9","T.BULL.5",NA,"BT","Bufo Terrestris"
"321",0,0,"Diallate 1††","2303-16-4","T.BULL.5",NA,"BT","Bufo Terrestris"
"322",0,0,"Triallate","2303-17-5","T.BULL.5",NA,"BT","Bufo Terrestris"
"323",0,0,"Phosalone","2310-17-0","T.BULL.5",NA,"BT","Bufo Terrestris"
"324",0,0,"Propargite—","2312-35-8","T.BULL.5",NA,"BT","Bufo Terrestris"
"325",0,0,"Pirimiphos-ethyl","23505-41-1","T.BULL.5",NA,"BT","Bufo Terrestris"
"326",0,0,"Propyzamide","23950-58-5","T.BULL.5",NA,"BT","Bufo Terrestris"
"327",0,0,"Triazophos","24017-47-8","T.BULL.5",NA,"BT","Bufo Terrestris"
"328",0,0,"Captafol","2425-06-1","T.BULL.5",NA,"BT","Bufo Terrestris"
"329",0,0,"Etridazole","2593-15-9","T.BULL.5",NA,"BT","Bufo Terrestris"
"330",0,0,"Phenothrin 1††","26002-80-2","T.BULL.5",NA,"BT","Bufo Terrestris"
"331",0,0,"Profluralin","26399-36-0","T.BULL.5",NA,"BT","Bufo Terrestris"
"332",0,0,"Azinphos-ethyl","2642-71-9","T.BULL.5",NA,"BT","Bufo Terrestris"
"333",0,0,"Chloroneb","2675-77-6","T.BULL.5",NA,"BT","Bufo Terrestris"
"334",0,0,"Norflurazon","27314-13-2","T.BULL.5",NA,"BT","Bufo Terrestris"
"335",0,0,"Prodiamine","29091-21-2","T.BULL.5",NA,"BT","Bufo Terrestris"
"336",0,0,"Chlorpyrifos","2921-88-2","T.BULL.5",NA,"BT","Bufo Terrestris"
"337",0,0,"Pirimiphos-methyl","29232-93-7","T.BULL.5",NA,"BT","Bufo Terrestris"
"338",0,0,"Phorate","298-02-2","T.BULL.5",NA,"BT","Bufo Terrestris"
"339",0,0,"Disulfoton","298-04-4","T.BULL.5",NA,"BT","Bufo Terrestris"
"340",0,0,"Fenchlorphos","299-84-3","T.BULL.5",NA,"BT","Bufo Terrestris"
"341",0,0,"2,4'-Methoxychlor","30667-99-3","T.BULL.5",NA,"BT","Bufo Terrestris"
"342",0,0,"Aldrin","309-00-2","T.BULL.5",NA,"BT","Bufo Terrestris"
"343",0,0,"BHC, alpha-","319-84-6","T.BULL.5",NA,"BT","Bufo Terrestris"
"344",0,0,"BHC, beta-","319-85-7","T.BULL.5",NA,"BT","Bufo Terrestris"
"345",0,0,"BHC, delta-","319-86-8","T.BULL.5",NA,"BT","Bufo Terrestris"
"346",0,0,"Procymidone","32809-16-8","T.BULL.5",NA,"BT","Bufo Terrestris"
"347",0,0,"Linuron","330-55-2","T.BULL.5",NA,"BT","Bufo Terrestris"
"348",0,0,"Fluchloralin","33245-39-5","T.BULL.5",NA,"BT","Bufo Terrestris"
"349",0,0,"Diazinon","333-41-5","T.BULL.5",NA,"BT","Bufo Terrestris"
"350",0,0,"Bromfenvinphos","33399-00-7","T.BULL.5",NA,"BT","Bufo Terrestris"
"351",0,0,"Isopropalin","33820-53-0","T.BULL.5",NA,"BT","Bufo Terrestris"
"352",0,0,"Prothiofos","34643-46-4","T.BULL.5",NA,"BT","Bufo Terrestris"
"353",0,0,"Tetrachloroaniline, 2,3,5,6-","3481-20-7","T.BULL.5",NA,"BT","Bufo Terrestris"
"354",0,0,"Sulprofos","35400-43-2","T.BULL.5",NA,"BT","Bufo Terrestris"
"355",0,0,"Iprodione","36734-19-7","T.BULL.5",NA,"BT","Bufo Terrestris"
"356",0,0,"Sulfotep","3689-24-5","T.BULL.5",NA,"BT","Bufo Terrestris"
"357",0,0,"Fenpropathrin","39515-41-8","T.BULL.5",NA,"BT","Bufo Terrestris"
"358",0,0,"Profenofos","41198-08-7","T.BULL.5",NA,"BT","Bufo Terrestris"
"359",0,0,"Bupirimate","41483-43-6","T.BULL.5",NA,"BT","Bufo Terrestris"
"360",0,0,"Tricyclazole","41814-78-2","T.BULL.5",NA,"BT","Bufo Terrestris"
"361",0,0,"Isazophos","42509-80-8","T.BULL.5",NA,"BT","Bufo Terrestris"
"362",0,0,"Oxyfluorfen","42874-03-3","T.BULL.5",NA,"BT","Bufo Terrestris"
"363",0,0,"Isodrin","465-73-6","T.BULL.5",NA,"BT","Bufo Terrestris"
"364",0,0,"Chlorfenvinphos 1††","470-90-6","T.BULL.5",NA,"BT","Bufo Terrestris"
"365",0,0,"Nitralin","4726-14-1","T.BULL.5",NA,"BT","Bufo Terrestris"
"366",0,0,"Bromophos-ethyl","4824-78-6","T.BULL.5",NA,"BT","Bufo Terrestris"
"367",0,0,"DDT, p,p'-","50-29-3","T.BULL.5",NA,"BT","Bufo Terrestris"
"368",0,0,"Vinclozolin","50471-44-8","T.BULL.5",NA,"BT","Bufo Terrestris"
"369",0,0,"Dimethachlor","50563-36-5","T.BULL.5",NA,"BT","Bufo Terrestris"
"370",0,0,"Chlorobenzilate","510-15-6","T.BULL.5",NA,"BT","Bufo Terrestris"
"371",0,0,"Chlordane, cis-","5103-71-9","T.BULL.5",NA,"BT","Bufo Terrestris"
"372",0,0,"Nonachlor, cis-","5103-73-1","T.BULL.5",NA,"BT","Bufo Terrestris"
"373",0,0,"Chlordane, trans-","5103-74-2","T.BULL.5",NA,"BT","Bufo Terrestris"
"374",0,0,"Hexazinone","51235-04-2","T.BULL.5",NA,"BT","Bufo Terrestris"
"375",0,0,"Cypermethrin 1††","52315-07-8","T.BULL.5",NA,"BT","Bufo Terrestris"
"376",0,0,"Pentachloroaniline","527-20-8","T.BULL.5",NA,"BT","Bufo Terrestris"
"377",0,0,"Deltamethrin","52918-63-5","T.BULL.5",NA,"BT","Bufo Terrestris"
"378",0,0,"Pyrimethanil","53112-28-0","T.BULL.5",NA,"BT","Bufo Terrestris"
"379",0,0,"Endrin ketone","53494-70-5","T.BULL.5",NA,"BT","Bufo Terrestris"
"380",0,0,"Ethalfluralin","55283-68-6","T.BULL.5",NA,"BT","Bufo Terrestris"
"381",0,0,"Fenthion","55-38-9","T.BULL.5",NA,"BT","Bufo Terrestris"
"382",0,0,"Chlorpyrifos-methyl","5598-13-0","T.BULL.5",NA,"BT","Bufo Terrestris"
"383",0,0,"Ethion","563-12-2","T.BULL.5",NA,"BT","Bufo Terrestris"
"384",0,0,"Parathion","56-38-2","T.BULL.5",NA,"BT","Bufo Terrestris"
"385",0,0,"Coumaphos","56-72-4","T.BULL.5",NA,"BT","Bufo Terrestris"
"386",0,0,"Tolclofos-methyl","57018-04-9","T.BULL.5",NA,"BT","Bufo Terrestris"
"387",0,0,"Metalaxyl—","57837-19-1","T.BULL.5",NA,"BT","Bufo Terrestris"
"388",0,0,"Acequinocyl","57960-19-7","T.BULL.5",NA,"BT","Bufo Terrestris"
"389",0,0,"BHC, gamma-","58-89-9","T.BULL.5",NA,"BT","Bufo Terrestris"
"390",0,0,"Terbacil","5902-51-2","T.BULL.5",NA,"BT","Bufo Terrestris"
"391",0,0,"Terbutylazine—","5915-41-3","T.BULL.5",NA,"BT","Bufo Terrestris"
"392",0,0,"Fluridone","59756-60-4","T.BULL.5",NA,"BT","Bufo Terrestris"
"393",0,0,"Fenarimol","60168-88-9","T.BULL.5",NA,"BT","Bufo Terrestris"
"394",0,0,"Chlorthiophos 1—††","60238-56-4 ","T.BULL.5",NA,"BT","Bufo Terrestris"
"395",0,0,"Pentachlorobenzene","608-93-5","T.BULL.5",NA,"BT","Bufo Terrestris"
"396",0,0,"Methacrifos","62610-77-9","T.BULL.5",NA,"BT","Bufo Terrestris"
"397",0,0,"Penconazole","66246-88-6","T.BULL.5",NA,"BT","Bufo Terrestris"
"398",0,0,"Metazachlor","67129-08-2","T.BULL.5",NA,"BT","Bufo Terrestris"
"399",0,0,"Prochloraz","67747-09-5","T.BULL.5",NA,"BT","Bufo Terrestris"
"400",0,0,"Cyfluthrin 1††","68359-37-5","T.BULL.5",NA,"BT","Bufo Terrestris"
"401",0,0,"Triflumizole","68694-11-1","T.BULL.5",NA,"BT","Bufo Terrestris"
"402",0,0,"Flucythrinate 1††","70124-77-5","T.BULL.5",NA,"BT","Bufo Terrestris"
"403",0,0,"Propanil","709-98-8","T.BULL.5",NA,"BT","Bufo Terrestris"
"404",0,0,"Endrin","72-20-8","T.BULL.5",NA,"BT","Bufo Terrestris"
"405",0,0,"Methoxychlor","72-43-5","T.BULL.5",NA,"BT","Bufo Terrestris"
"406",0,0,"DDD, p,p'-","72-54-8","T.BULL.5",NA,"BT","Bufo Terrestris"
"407",0,0,"Ethylan","72-56-0","T.BULL.5",NA,"BT","Bufo Terrestris"
"408",0,0,"Tolylfluanid","731-27-1","T.BULL.5",NA,"BT","Bufo Terrestris"
"409",0,0,"Phosmet","732-11-6","T.BULL.5",NA,"BT","Bufo Terrestris"
"410",0,0,"Endrin aldehyde","7421-93-4","T.BULL.5",NA,"BT","Bufo Terrestris"
"411",0,0,"Heptachlor","76-44-8","T.BULL.5",NA,"BT","Bufo Terrestris"
"412",0,0,"Flutriafol","76674-21-0","T.BULL.5",NA,"BT","Bufo Terrestris"
"413",0,0,"Paclobutrazol","76738-62-0","T.BULL.5",NA,"BT","Bufo Terrestris"
"414",0,0,"Tetramethrin 1††","7696-12-0","T.BULL.5",NA,"BT","Bufo Terrestris"
"415",0,0,"Pyraclofos","77458-01-6","T.BULL.5",NA,"BT","Bufo Terrestris"
"416",0,0,"Mevinphos ","7786-34-7","T.BULL.5",NA,"BT","Bufo Terrestris"
"417",0,0,"Carbophenothion","786-19-6","T.BULL.5",NA,"BT","Bufo Terrestris"
"418",0,0,"Fluazifop-P-butyl","79241-46-6","T.BULL.5",NA,"BT","Bufo Terrestris"
"419",0,0,"Tefluthrin","79538-32-2","T.BULL.5",NA,"BT","Bufo Terrestris"
"420",0,0,"Chlorfenson","80-33-1","T.BULL.5",NA,"BT","Bufo Terrestris"
"421",0,0,"Etofenprox","80844-07-1","T.BULL.5",NA,"BT","Bufo Terrestris"
"422",0,0,"Clomazone","81777-89-1","T.BULL.5",NA,"BT","Bufo Terrestris"
"423",0,0,"Quintozene—","82-68-8","T.BULL.5",NA,"BT","Bufo Terrestris"
"424",0,0,"Chlozolinate","84332-86-5","T.BULL.5",NA,"BT","Bufo Terrestris"
"425",0,0,"Flusilazole","85509-19-9","T.BULL.5",NA,"BT","Bufo Terrestris"
"426",0,0,"Azinphos-methyl","86-50-0","T.BULL.5",NA,"BT","Bufo Terrestris"
"427",0,0,"Propisochlor","86763-47-5","T.BULL.5",NA,"BT","Bufo Terrestris"
"428",0,0,"Myclobutanil","88671-89-0","T.BULL.5",NA,"BT","Bufo Terrestris"
"429",0,0,"Cyhalothrin, lambda-","91465-08-6","T.BULL.5",NA,"BT","Bufo Terrestris"
"430",0,0,"Allidochlor","93-71-0","T.BULL.5",NA,"BT","Bufo Terrestris"
"431",0,0,"Fonofos","944-22-9","T.BULL.5",NA,"BT","Bufo Terrestris"
"432",0,0,"Pyriproxyfen","95737-68-1","T.BULL.5",NA,"BT","Bufo Terrestris"
"433",0,0,"Diphenamid","957-51-7","T.BULL.5",NA,"BT","Bufo Terrestris"
"434",0,0,"Endosulfan I","959-98-8","T.BULL.5",NA,"BT","Bufo Terrestris"
"435",0,0,"Pyridaben","96489-71-3","T.BULL.5",NA,"BT","Bufo Terrestris"
"436",0,0,"Dicloran","99-30-9","T.BULL.5",NA,"BT","Bufo Terrestris"
"437",18,0.278051271,"DDE, o,p'-","3424-82-6","T.BULL.7",NA,"BT","Bufo Terrestris"
"438",10,0.019802372,"Alachlor—","15972-60-8","T.BULL.7",NA,"BT","Bufo Terrestris"
"439",10,0.014642718,"Biphenyl","92-52-4","T.BULL.7",NA,"BT","Bufo Terrestris"
"440",9,0.024404529,"Malathion","121-75-5","T.BULL.7",NA,"BT","Bufo Terrestris"
"441",5,0.086534301,"Diphenylamine","122-39-4","T.BULL.7",NA,"BT","Bufo Terrestris"
"442",5,0.03646574,"DDT, o,p'-","789-02-6","T.BULL.7",NA,"BT","Bufo Terrestris"
"443",3,0.030944783,"Endosulfan sulfate","1031-07-8","T.BULL.7",0.008287018,"BT","Bufo Terrestris"
"444",2,0.021880402,"Mirex","2385-85-5","T.BULL.7",NA,"BT","Bufo Terrestris"
"445",2,0.213824126,"Flutolanil","66332-96-5","T.BULL.7",NA,"BT","Bufo Terrestris"
"446",1,0.04107226,"Tebuconazole","107534-96-3","T.BULL.7",NA,"BT","Bufo Terrestris"
"447",1,0.015376667,"2-Phenylphenol","90-43-7","T.BULL.7",NA,"BT","Bufo Terrestris"
"448",1,0.043760803,"Triadimenol","55219-65-3","T.BULL.7",NA,"BT","Bufo Terrestris"
"449",1,0.014642718,"Bifenthrin","82657-04-3","T.BULL.7",NA,"BT","Bufo Terrestris"
"450",1,0.018665771,"Nonachlor, trans-","39765-80-5","T.BULL.7",NA,"BT","Bufo Terrestris"
"451",1,0.018665771,"Chlordane","57-74-9","T.BULL.7",NA,"BT","Bufo Terrestris"
"452",1,0.014429459,"DDE, p,p'-","72-55-9","T.BULL.7",NA,"BT","Bufo Terrestris"
"453",1,0.039858105,"Dichlorobenzophenone, 4,4'-","90-98-2","T.BULL.7",NA,"BT","Bufo Terrestris"
"454",1,0.010735719,"DDD, o,p'-","53-19-0","T.BULL.7",NA,"BT","Bufo Terrestris"
"455",0,0,"Metolachlor","51218-45-2","T.BULL.7",NA,"BT","Bufo Terrestris"
"456",0,0,"Acetochlor","34256-82-1","T.BULL.7",NA,"BT","Bufo Terrestris"
"457",0,0,"Atrazine","1912-24-9","T.BULL.7",NA,"BT","Bufo Terrestris"
"458",0,0,"N-(2;4-Dimethylphenyl)formamide","60397-77-5","T.BULL.7",NA,"BT","Bufo Terrestris"
"459",0,0,"Pendimethalin","40487-42-1","T.BULL.7",NA,"BT","Bufo Terrestris"
"460",0,0,"Anthraquinone","84-65-1","T.BULL.7",NA,"BT","Bufo Terrestris"
"461",0,0,"Chlorothalonil","1897-45-6","T.BULL.7",NA,"BT","Bufo Terrestris"
"462",0,0,"Triadimefon","43121-43-3","T.BULL.7",NA,"BT","Bufo Terrestris"
"463",0,0,"Tetrahydrophthalimide","1469-48-3","T.BULL.7",NA,"BT","Bufo Terrestris"
"464",0,0,"Endosulfan II","33213-65-9","T.BULL.7",NA,"BT","Bufo Terrestris"
"465",0,0,"Permethrin, trans-","61949-77-7","T.BULL.7",NA,"BT","Bufo Terrestris"
"466",0,0,"Dichloroaniline, 3,4'-","95-76-1","T.BULL.7",NA,"BT","Bufo Terrestris"
"467",0,0,"Fipronil","120068-37-3","T.BULL.7",NA,"BT","Bufo Terrestris"
"468",0,0,"Methyl parathion","298-00-0","T.BULL.7",NA,"BT","Bufo Terrestris"
"469",0,0,"Cyprodinil","121552-61-2","T.BULL.7",NA,"BT","Bufo Terrestris"
"470",0,0,"Endosulfan ether","3369-52-6","T.BULL.7",NA,"BT","Bufo Terrestris"
"471",0,0,"Dieldrin ","60-57-1","T.BULL.7",NA,"BT","Bufo Terrestris"
"472",0,0,"Chloropropylate","5836-10-2","T.BULL.7",NA,"BT","Bufo Terrestris"
"473",0,0,"Lenacil","2164-08-1","T.BULL.7",NA,"BT","Bufo Terrestris"
"474",0,0,"Fludioxonil","131341-86-1","T.BULL.7",NA,"BT","Bufo Terrestris"
"475",0,0,"Pretilachlor","51218-49-6","T.BULL.7",NA,"BT","Bufo Terrestris"
"476",0,0,"Fenson","80-38-6","T.BULL.7",NA,"BT","Bufo Terrestris"
"477",0,0,"Bioallethrin—","584-79-2","T.BULL.7",NA,"BT","Bufo Terrestris"
"478",0,0,"Piperonyl butoxide","51-03-6","T.BULL.7",NA,"BT","Bufo Terrestris"
"479",0,0,"Permethrin, cis-—","61949-76-6","T.BULL.7",NA,"BT","Bufo Terrestris"
"480",0,0,"Fenvalerate 1††","51630-58-1","T.BULL.7",NA,"BT","Bufo Terrestris"
"481",0,0,"Acrinathrin","101007-06-1","T.BULL.7",NA,"BT","Bufo Terrestris"
"482",0,0,"Chlorpropham","101-21-3","T.BULL.7",NA,"BT","Bufo Terrestris"
"483",0,0,"Imidacloprid-D4","1015855-75-0","T.BULL.7",NA,"BT","Bufo Terrestris"
"484",0,0,"Heptachlor epoxide","1024-57-3","T.BULL.7",NA,"BT","Bufo Terrestris"
"485",0,0,"tau-Fluvalinate 1††","102851-06-9","T.BULL.7",NA,"BT","Bufo Terrestris"
"486",0,0,"Chlorbenside","103-17-3","T.BULL.7",NA,"BT","Bufo Terrestris"
"487",0,0,"Resmethrin 1††","10453-86-8","T.BULL.7",NA,"BT","Bufo Terrestris"
"488",0,0,"Dichlofluanid","1085-98-9","T.BULL.7",NA,"BT","Bufo Terrestris"
"489",0,0,"Pebulate","1114-71-2","T.BULL.7",NA,"BT","Bufo Terrestris"
"490",0,0,"Cycloate","1134-23-2","T.BULL.7",NA,"BT","Bufo Terrestris"
"491",0,0,"MGK 264 1††","113-48-4","T.BULL.7",NA,"BT","Bufo Terrestris"
"492",0,0,"Endosulfan","115-29-7","T.BULL.7",NA,"BT","Bufo Terrestris"
"493",0,0,"Tetradifon","116-29-0","T.BULL.7",NA,"BT","Bufo Terrestris"
"494",0,0,"Tecnazene","117-18-0","T.BULL.7",NA,"BT","Bufo Terrestris"
"495",0,0,"Transfluthrin","118712-89-3","T.BULL.7",NA,"BT","Bufo Terrestris"
"496",0,0,"Hexachlorobenzene","118-74-1","T.BULL.7",NA,"BT","Bufo Terrestris"
"497",0,0,"Pyridaphenthion","119-12-0","T.BULL.7",NA,"BT","Bufo Terrestris"
"498",0,0,"Tebufenpyrad","119168-77-3","T.BULL.7",NA,"BT","Bufo Terrestris"
"499",0,0,"Diclobenil","1194-65-6","T.BULL.7",NA,"BT","Bufo Terrestris"
"500",0,0,"Thiacloprid","11988-49-9","T.BULL.7",NA,"BT","Bufo Terrestris"
"501",0,0,"Fenitrothion","122-14-5","T.BULL.7",NA,"BT","Bufo Terrestris"
"502",0,0,"Chlorfenapyr","122453-73-0","T.BULL.7",NA,"BT","Bufo Terrestris"
"503",0,0,"Clothianidin-D3","126776-24-8","T.BULL.7",NA,"BT","Bufo Terrestris"
"504",0,0,"Carfentrazone ethyl","128639-02-1","T.BULL.7",NA,"BT","Bufo Terrestris"
"505",0,0,"Thiamethoxam-D3","1294048-82-0","T.BULL.7",NA,"BT","Bufo Terrestris"
"506",0,0,"Terbufos","13071-79-9","T.BULL.7",NA,"BT","Bufo Terrestris"
"507",0,0,"Bromfenvinphos-methyl","13104-21-7","T.BULL.7",NA,"BT","Bufo Terrestris"
"508",0,0,"Captan","133-06-2","T.BULL.7",NA,"BT","Bufo Terrestris"
"509",0,0,"Folpet","133-07-3","T.BULL.7",NA,"BT","Bufo Terrestris"
"510",0,0,"Pyrazophos","13457-18-6","T.BULL.7",NA,"BT","Bufo Terrestris"
"511",0,0,"Acetamiprid-D3","1353869-35-8","T.BULL.7",NA,"BT","Bufo Terrestris"
"512",0,0,"Acetamiprid","135410-20-7","T.BULL.7",NA,"BT","Bufo Terrestris"
"513",0,0,"Quinalphos","13593-03-8","T.BULL.7",NA,"BT","Bufo Terrestris"
"514",0,0,"Fluquinconazole","136426-54-5","T.BULL.7",NA,"BT","Bufo Terrestris"
"515",0,0,"Imidacloprid","138261-41-3","T.BULL.7",NA,"BT","Bufo Terrestris"
"516",0,0,"Nitenpyram","150824-47-8","T.BULL.7",NA,"BT","Bufo Terrestris"
"517",0,0,"Thiamethoxam","153719-23-4","T.BULL.7",NA,"BT","Bufo Terrestris"
"518",0,0,"Trifluralin","1582-09-8","T.BULL.7",NA,"BT","Bufo Terrestris"
"519",0,0,"Dinotefuran","165252-70-0","T.BULL.7",NA,"BT","Bufo Terrestris"
"520",0,0,"Edifenphos","17109-49-8","T.BULL.7",NA,"BT","Bufo Terrestris"
"521",0,0,"Thiacloprid-D4","1793071-39-2","T.BULL.7",NA,"BT","Bufo Terrestris"
"522",0,0,"Iodofenfos","18181-70-9","T.BULL.7",NA,"BT","Bufo Terrestris"
"523",0,0,"Bromopropylate","18181-80-1","T.BULL.7",NA,"BT","Bufo Terrestris"
"524",0,0,"Pentachlorothioanisole","1825-19-0","T.BULL.7",NA,"BT","Bufo Terrestris"
"525",0,0,"Pentachloroanisole","1825-21-4","T.BULL.7",NA,"BT","Bufo Terrestris"
"526",0,0,"Nitrofen","1836-75-5","T.BULL.7",NA,"BT","Bufo Terrestris"
"527",0,0,"Chlorthal-dimethyl","1861-32-1","T.BULL.7",NA,"BT","Bufo Terrestris"
"528",0,0,"Benfluralin","1861-40-1","T.BULL.7",NA,"BT","Bufo Terrestris"
"529",0,0,"Propachlor","1918-16-7","T.BULL.7",NA,"BT","Bufo Terrestris"
"530",0,0,"Oxadiazon","19666-30-9","T.BULL.7",NA,"BT","Bufo Terrestris"
"531",0,0,"Pentachlorobenzonitrile","20925-85-3","T.BULL.7",NA,"BT","Bufo Terrestris"
"532",0,0,"EPN","2104-64-5","T.BULL.7",NA,"BT","Bufo Terrestris"
"533",0,0,"Bromophos-methyl","2104-96-3","T.BULL.7",NA,"BT","Bufo Terrestris"
"534",0,0,"Clothianidin","210880-92-5","T.BULL.7",NA,"BT","Bufo Terrestris"
"535",0,0,"4,4'-Methoxychlor olefin","2132-70-9","T.BULL.7",NA,"BT","Bufo Terrestris"
"536",0,0,"Leptophos","21609-90-5","T.BULL.7",NA,"BT","Bufo Terrestris"
"537",0,0,"Fenamiphos","22224-92-6","T.BULL.7",NA,"BT","Bufo Terrestris"
"538",0,0,"Tetrachlorvinphos","22248-79-9","T.BULL.7",NA,"BT","Bufo Terrestris"
"539",0,0,"Diallate 1††","2303-16-4","T.BULL.7",NA,"BT","Bufo Terrestris"
"540",0,0,"Triallate","2303-17-5","T.BULL.7",NA,"BT","Bufo Terrestris"
"541",0,0,"Phosalone","2310-17-0","T.BULL.7",NA,"BT","Bufo Terrestris"
"542",0,0,"Propargite—","2312-35-8","T.BULL.7",NA,"BT","Bufo Terrestris"
"543",0,0,"Pirimiphos-ethyl","23505-41-1","T.BULL.7",NA,"BT","Bufo Terrestris"
"544",0,0,"Propyzamide","23950-58-5","T.BULL.7",NA,"BT","Bufo Terrestris"
"545",0,0,"Triazophos","24017-47-8","T.BULL.7",NA,"BT","Bufo Terrestris"
"546",0,0,"Captafol","2425-06-1","T.BULL.7",NA,"BT","Bufo Terrestris"
"547",0,0,"Etridazole","2593-15-9","T.BULL.7",NA,"BT","Bufo Terrestris"
"548",0,0,"Phenothrin 1††","26002-80-2","T.BULL.7",NA,"BT","Bufo Terrestris"
"549",0,0,"Profluralin","26399-36-0","T.BULL.7",NA,"BT","Bufo Terrestris"
"550",0,0,"Azinphos-ethyl","2642-71-9","T.BULL.7",NA,"BT","Bufo Terrestris"
"551",0,0,"Chloroneb","2675-77-6","T.BULL.7",NA,"BT","Bufo Terrestris"
"552",0,0,"Norflurazon","27314-13-2","T.BULL.7",NA,"BT","Bufo Terrestris"
"553",0,0,"Prodiamine","29091-21-2","T.BULL.7",NA,"BT","Bufo Terrestris"
"554",0,0,"Chlorpyrifos","2921-88-2","T.BULL.7",NA,"BT","Bufo Terrestris"
"555",0,0,"Pirimiphos-methyl","29232-93-7","T.BULL.7",NA,"BT","Bufo Terrestris"
"556",0,0,"Phorate","298-02-2","T.BULL.7",NA,"BT","Bufo Terrestris"
"557",0,0,"Disulfoton","298-04-4","T.BULL.7",NA,"BT","Bufo Terrestris"
"558",0,0,"Fenchlorphos","299-84-3","T.BULL.7",NA,"BT","Bufo Terrestris"
"559",0,0,"2,4'-Methoxychlor","30667-99-3","T.BULL.7",NA,"BT","Bufo Terrestris"
